n,t,h
42562,1418.7333333333333,22
42563,1418.7666666666667,22
42564,1418.8,22
42565,1418.8333333333333,22
42566,1418.8666666666668,22
42567,1418.9,22
42568,1418.9333333333332,22
42569,1418.9666666666667,23
42570,1419.0,23
42571,1419.0333333333333,23
42572,1419.0666666666668,23
42573,1419.1,23
42574,1419.1333333333332,23
42575,1419.1666666666667,23
42576,1419.2,23
42577,1419.2333333333333,23
42578,1419.2666666666667,23
42579,1419.3,23
42580,1419.3333333333333,23
42581,1419.3666666666668,23
42582,1419.4,23
42583,1419.4333333333332,23
42584,1419.4666666666667,23
42585,1419.5,23
42586,1419.5333333333333,23
42587,1419.5666666666668,23
42588,1419.6,23
42589,1419.6333333333332,23
42590,1419.6666666666667,23
42591,1419.7,24
42592,1419.7333333333333,24
42593,1419.7666666666667,24
42594,1419.8,24
42595,1419.8333333333333,24
42596,1419.8666666666668,24
42597,1419.9,24
42598,1419.9333333333332,24
42599,1419.9666666666667,24
42600,1420.0,24
42601,1420.0333333333333,24
42602,1420.0666666666668,24
42603,1420.1,24
42604,1420.1333333333332,24
42605,1420.1666666666667,24
42606,1420.2,24
42607,1420.2333333333333,24
42608,1420.2666666666667,24
42609,1420.3,24
42610,1420.3333333333333,24
42611,1420.3666666666668,24
42612,1420.4,24
42613,1420.4333333333332,25
42614,1420.4666666666667,25
42615,1420.5,25
42616,1420.5333333333333,25
42617,1420.5666666666668,25
42618,1420.6,25
42619,1420.6333333333332,25
42620,1420.6666666666667,25
42621,1420.7,25
42622,1420.7333333333333,25
42623,1420.7666666666667,25
42624,1420.8,25
42625,1420.8333333333333,25
42626,1420.8666666666668,25
42627,1420.9,25
42628,1420.9333333333332,25
42629,1420.9666666666667,25
42630,1421.0,25
42631,1421.0333333333333,26
42632,1421.0666666666668,26
42633,1421.1,26
42634,1421.1333333333332,26
42635,1421.1666666666667,26
42636,1421.2,26
42637,1421.2333333333333,26
42638,1421.2666666666667,26
42639,1421.3,26
42640,1421.3333333333333,26
42641,1421.3666666666668,26
42642,1421.4,26
42643,1421.4333333333332,26
42644,1421.4666666666667,26
42645,1421.5,26
42646,1421.5333333333333,26
42647,1421.5666666666668,26
42648,1421.6,26
42649,1421.6333333333332,26
42650,1421.6666666666667,27
42651,1421.7,27
42652,1421.7333333333333,27
42653,1421.7666666666667,27
42654,1421.8,27
42655,1421.8333333333333,27
42656,1421.8666666666668,27
42657,1421.9,27
42658,1421.9333333333332,27
42659,1421.9666666666667,27
42660,1422.0,27
42661,1422.0333333333333,27
42662,1422.0666666666668,27
42663,1422.1,27
42664,1422.1333333333332,27
42665,1422.1666666666667,27
42666,1422.2,27
42667,1422.2333333333333,27
42668,1422.2666666666667,27
42669,1422.3,28
42670,1422.3333333333333,28
42671,1422.3666666666668,28
42672,1422.4,28
42673,1422.4333333333332,28
42674,1422.4666666666667,28
42675,1422.5,28
42676,1422.5333333333333,28
42677,1422.5666666666668,28
42678,1422.6,28
42679,1422.6333333333332,28
42680,1422.6666666666667,28
42681,1422.7,28
42682,1422.7333333333333,28
42683,1422.7666666666667,28
42684,1422.8,28
42685,1422.8333333333333,28
42686,1422.8666666666668,29
42687,1422.9,29
42688,1422.9333333333332,29
42689,1422.9666666666667,29
42690,1423.0,29
42691,1423.0333333333333,29
42692,1423.0666666666668,29
42693,1423.1,29
42694,1423.1333333333332,29
42695,1423.1666666666667,29
42696,1423.2,29
42697,1423.2333333333333,29
42698,1423.2666666666667,29
42699,1423.3,29
42700,1423.3333333333333,29
42701,1423.3666666666668,29
42702,1423.4,29
42703,1423.4333333333332,29
42704,1423.4666666666667,29
42705,1423.5,30
42706,1423.5333333333333,30
42707,1423.5666666666668,30
42708,1423.6,30
42709,1423.6333333333332,30
42710,1423.6666666666667,30
42711,1423.7,30
42712,1423.7333333333333,30
42713,1423.7666666666667,30
42714,1423.8,30
42715,1423.8333333333333,30
42716,1423.8666666666668,30
42717,1423.9,30
42718,1423.9333333333332,30
42719,1423.9666666666667,30
42720,1424.0,30
42721,1424.0333333333333,30
42722,1424.0666666666668,31
42723,1424.1,31
42724,1424.1333333333332,31
42725,1424.1666666666667,31
42726,1424.2,31
42727,1424.2333333333333,31
42728,1424.2666666666667,31
42729,1424.3,31
42730,1424.3333333333333,31
42731,1424.3666666666668,31
42732,1424.4,31
42733,1424.4333333333332,31
42734,1424.4666666666667,31
42735,1424.5,31
42736,1424.5333333333333,31
42737,1424.5666666666668,31
42738,1424.6,31
42739,1424.6333333333332,31
42740,1424.6666666666667,31
42741,1424.7,31
42742,1424.7333333333333,31
42743,1424.7666666666667,32
42744,1424.8,32
42745,1424.8333333333333,32
42746,1424.8666666666668,32
42747,1424.9,32
42748,1424.9333333333332,32
42749,1424.9666666666667,32
42750,1425.0,32
42751,1425.0333333333333,32
42752,1425.0666666666668,32
42753,1425.1,32
42754,1425.1333333333332,32
42755,1425.1666666666667,32
42756,1425.2,32
42757,1425.2333333333333,32
42758,1425.2666666666667,32
42759,1425.3,32
42760,1425.3333333333333,33
42761,1425.3666666666668,33
42762,1425.4,33
42763,1425.4333333333332,33
42764,1425.4666666666667,33
42765,1425.5,33
42766,1425.5333333333333,33
42767,1425.5666666666668,33
42768,1425.6,33
42769,1425.6333333333332,33
42770,1425.6666666666667,33
42771,1425.7,33
42772,1425.7333333333333,33
42773,1425.7666666666667,33
42774,1425.8,33
42775,1425.8333333333333,33
42776,1425.8666666666668,34
42777,1425.9,34
42778,1425.9333333333332,34
42779,1425.9666666666667,34
42780,1426.0,34
42781,1426.0333333333333,34
42782,1426.0666666666668,34
42783,1426.1,34
42784,1426.1333333333332,34
42785,1426.1666666666667,34
42786,1426.2,34
42787,1426.2333333333333,34
42788,1426.2666666666667,34
42789,1426.3,34
42790,1426.3333333333333,34
42791,1426.3666666666668,34
42792,1426.4,34
42793,1426.4333333333332,34
42794,1426.4666666666667,35
42795,1426.5,35
42796,1426.5333333333333,35
42797,1426.5666666666668,35
42798,1426.6,35
42799,1426.6333333333332,35
42800,1426.6666666666667,35
42801,1426.7,35
42802,1426.7333333333333,35
42803,1426.7666666666667,35
42804,1426.8,35
42805,1426.8333333333333,35
42806,1426.8666666666668,35
42807,1426.9,35
42808,1426.9333333333332,36
42809,1426.9666666666667,36
42810,1427.0,36
42811,1427.0333333333333,36
42812,1427.0666666666668,36
42813,1427.1,36
42814,1427.1333333333332,36
42815,1427.1666666666667,36
42816,1427.2,36
42817,1427.2333333333333,36
42818,1427.2666666666667,36
42819,1427.3,36
42820,1427.3333333333333,36
42821,1427.3666666666668,36
42822,1427.4,36
42823,1427.4333333333332,36
42824,1427.4666666666667,36
42825,1427.5,37
42826,1427.5333333333333,37
42827,1427.5666666666668,37
42828,1427.6,37
42829,1427.6333333333332,37
42830,1427.6666666666667,37
42831,1427.7,37
42832,1427.7333333333333,37
42833,1427.7666666666667,37
42834,1427.8,37
42835,1427.8333333333333,37
42836,1427.8666666666668,37
42837,1427.9,37
42838,1427.9333333333332,37
42839,1427.9666666666667,37
42840,1428.0,38
42841,1428.0333333333333,38
42842,1428.0666666666668,38
42843,1428.1,38
42844,1428.1333333333332,38
42845,1428.1666666666667,38
42846,1428.2,38
42847,1428.2333333333333,38
42848,1428.2666666666667,38
42849,1428.3,38
42850,1428.3333333333333,38
42851,1428.3666666666668,38
42852,1428.4,38
42853,1428.4333333333332,38
42854,1428.4666666666667,38
42855,1428.5,38
42856,1428.5333333333333,38
42857,1428.5666666666668,38
42858,1428.6,39
42859,1428.6333333333332,39
42860,1428.6666666666667,39
42861,1428.7,39
42862,1428.7333333333333,39
42863,1428.7666666666667,39
42864,1428.8,39
42865,1428.8333333333333,39
42866,1428.8666666666668,39
42867,1428.9,39
42868,1428.9333333333332,39
42869,1428.9666666666667,39
42870,1429.0,39
42871,1429.0333333333333,39
42872,1429.0666666666668,39
42873,1429.1,40
42874,1429.1333333333332,40
42875,1429.1666666666667,40
42876,1429.2,40
42877,1429.2333333333333,40
42878,1429.2666666666667,40
42879,1429.3,40
42880,1429.3333333333333,40
42881,1429.3666666666668,40
42882,1429.4,40
42883,1429.4333333333332,40
42884,1429.4666666666667,40
42885,1429.5,40
42886,1429.5333333333333,40
42887,1429.5666666666668,40
42888,1429.6,41
42889,1429.6333333333332,41
42890,1429.6666666666667,41
42891,1429.7,41
42892,1429.7333333333333,41
42893,1429.7666666666667,41
42894,1429.8,41
42895,1429.8333333333333,41
42896,1429.8666666666668,41
42897,1429.9,41
42898,1429.9333333333332,41
42899,1429.9666666666667,41
42900,1430.0,41
42901,1430.0333333333333,41
42902,1430.0666666666668,42
42903,1430.1,42
42904,1430.1333333333332,42
42905,1430.1666666666667,42
42906,1430.2,42
42907,1430.2333333333333,42
42908,1430.2666666666667,42
42909,1430.3,42
42910,1430.3333333333333,42
42911,1430.3666666666668,42
42912,1430.4,42
42913,1430.4333333333332,42
42914,1430.4666666666667,42
42915,1430.5,43
42916,1430.5333333333333,43
42917,1430.5666666666668,43
42918,1430.6,43
42919,1430.6333333333332,43
42920,1430.6666666666667,43
42921,1430.7,43
42922,1430.7333333333333,43
42923,1430.7666666666667,43
42924,1430.8,43
42925,1430.8333333333333,43
42926,1430.8666666666668,43
42927,1430.9,43
42928,1430.9333333333332,43
42929,1430.9666666666667,43
42930,1431.0,44
42931,1431.0333333333333,44
42932,1431.0666666666668,44
42933,1431.1,44
42934,1431.1333333333332,44
42935,1431.1666666666667,44
42936,1431.2,44
42937,1431.2333333333333,44
42938,1431.2666666666667,44
42939,1431.3,44
42940,1431.3333333333333,44
42941,1431.3666666666668,44
42942,1431.4,44
42943,1431.4333333333332,45
42944,1431.4666666666667,45
42945,1431.5,45
42946,1431.5333333333333,45
42947,1431.5666666666668,45
42948,1431.6,45
42949,1431.6333333333332,45
42950,1431.6666666666667,45
42951,1431.7,45
42952,1431.7333333333333,45
42953,1431.7666666666667,45
42954,1431.8,45
42955,1431.8333333333333,45
42956,1431.8666666666668,45
42957,1431.9,46
42958,1431.9333333333332,46
42959,1431.9666666666667,46
42960,1432.0,46
42961,1432.0333333333333,46
42962,1432.0666666666668,46
42963,1432.1,46
42964,1432.1333333333332,46
42965,1432.1666666666667,46
42966,1432.2,46
42967,1432.2333333333333,46
42968,1432.2666666666667,46
42969,1432.3,46
42970,1432.3333333333333,46
42971,1432.3666666666668,46
42972,1432.4,46
42973,1432.4333333333332,47
42974,1432.4666666666667,47
42975,1432.5,47
42976,1432.5333333333333,47
42977,1432.5666666666668,47
42978,1432.6,47
42979,1432.6333333333332,47
42980,1432.6666666666667,47
42981,1432.7,47
42982,1432.7333333333333,47
42983,1432.7666666666667,47
42984,1432.8,47
42985,1432.8333333333333,48
42986,1432.8666666666668,48
42987,1432.9,48
42988,1432.9333333333332,48
42989,1432.9666666666667,48
42990,1433.0,48
42991,1433.0333333333333,48
42992,1433.0666666666668,48
42993,1433.1,48
42994,1433.1333333333332,48
42995,1433.1666666666667,48
42996,1433.2,48
42997,1433.2333333333333,48
42998,1433.2666666666667,49
42999,1433.3,49
43000,1433.3333333333333,49
43001,1433.3666666666668,49
43002,1433.4,49
43003,1433.4333333333332,49
43004,1433.4666666666667,49
43005,1433.5,49
43006,1433.5333333333333,49
43007,1433.5666666666668,49
43008,1433.6,49
43009,1433.6333333333332,49
43010,1433.6666666666667,50
43011,1433.7,50
43012,1433.7333333333333,50
43013,1433.7666666666667,50
43014,1433.8,50
43015,1433.8333333333333,50
43016,1433.8666666666668,50
43017,1433.9,50
43018,1433.9333333333332,50
43019,1433.9666666666667,50
43020,1434.0,50
43021,1434.0333333333333,50
43022,1434.0666666666668,50
43023,1434.1,51
43024,1434.1333333333332,51
43025,1434.1666666666667,51
43026,1434.2,51
43027,1434.2333333333333,51
43028,1434.2666666666667,51
43029,1434.3,51
43030,1434.3333333333333,51
43031,1434.3666666666668,51
43032,1434.4,51
43033,1434.4333333333332,51
43034,1434.4666666666667,51
43035,1434.5,51
43036,1434.5333333333333,51
43037,1434.5666666666668,52
43038,1434.6,52
43039,1434.6333333333332,52
43040,1434.6666666666667,52
43041,1434.7,52
43042,1434.7333333333333,52
43043,1434.7666666666667,52
43044,1434.8,52
43045,1434.8333333333333,52
43046,1434.8666666666668,52
43047,1434.9,52
43048,1434.9333333333332,52
43049,1434.9666666666667,53
43050,1435.0,53
43051,1435.0333333333333,53
43052,1435.0666666666668,53
43053,1435.1,53
43054,1435.1333333333332,53
43055,1435.1666666666667,53
43056,1435.2,53
43057,1435.2333333333333,53
43058,1435.2666666666667,53
43059,1435.3,53
43060,1435.3333333333333,53
43061,1435.3666666666668,53
43062,1435.4,53
43063,1435.4333333333332,54
43064,1435.4666666666667,54
43065,1435.5,54
43066,1435.5333333333333,54
43067,1435.5666666666668,54
43068,1435.6,54
43069,1435.6333333333332,54
43070,1435.6666666666667,54
43071,1435.7,54
43072,1435.7333333333333,54
43073,1435.7666666666667,54
43074,1435.8,54
43075,1435.8333333333333,55
43076,1435.8666666666668,55
43077,1435.9,55
43078,1435.9333333333332,55
43079,1435.9666666666667,55
43080,1436.0,55
43081,1436.0333333333333,55
43082,1436.0666666666668,55
43083,1436.1,55
43084,1436.1333333333332,55
43085,1436.1666666666667,55
43086,1436.2,55
43087,1436.2333333333333,55
43088,1436.2666666666667,56
43089,1436.3,56
43090,1436.3333333333333,56
43091,1436.3666666666668,56
43092,1436.4,56
43093,1436.4333333333332,56
43094,1436.4666666666667,56
43095,1436.5,56
43096,1436.5333333333333,56
43097,1436.5666666666668,56
43098,1436.6,56
43099,1436.6333333333332,56
43100,1436.6666666666667,56
43101,1436.7,57
43102,1436.7333333333333,57
43103,1436.7666666666667,57
43104,1436.8,57
43105,1436.8333333333333,57
43106,1436.8666666666668,57
43107,1436.9,57
43108,1436.9333333333332,57
43109,1436.9666666666667,57
43110,1437.0,57
43111,1437.0333333333333,57
43112,1437.0666666666668,58
43113,1437.1,58
43114,1437.1333333333332,58
43115,1437.1666666666667,58
43116,1437.2,58
43117,1437.2333333333333,58
43118,1437.2666666666667,58
43119,1437.3,58
43120,1437.3333333333333,58
43121,1437.3666666666668,58
43122,1437.4,58
43123,1437.4333333333332,58
43124,1437.4666666666667,59
43125,1437.5,59
43126,1437.5333333333333,59
43127,1437.5666666666668,59
43128,1437.6,59
43129,1437.6333333333332,59
43130,1437.6666666666667,59
43131,1437.7,59
43132,1437.7333333333333,59
43133,1437.7666666666667,59
43134,1437.8,59
43135,1437.8333333333333,60
43136,1437.8666666666668,60
43137,1437.9,60
43138,1437.9333333333332,60
43139,1437.9666666666667,60
43140,1438.0,60
43141,1438.0333333333333,60
43142,1438.0666666666668,60
43143,1438.1,60
43144,1438.1333333333332,60
43145,1438.1666666666667,61
43146,1438.2,61
43147,1438.2333333333333,61
43148,1438.2666666666667,61
43149,1438.3,61
43150,1438.3333333333333,61
43151,1438.3666666666668,61
43152,1438.4,61
43153,1438.4333333333332,61
43154,1438.4666666666667,61
43155,1438.5,61
43156,1438.5333333333333,62
43157,1438.5666666666668,62
43158,1438.6,62
43159,1438.6333333333332,62
43160,1438.6666666666667,62
43161,1438.7,62
43162,1438.7333333333333,62
43163,1438.7666666666667,62
43164,1438.8,62
43165,1438.8333333333333,62
43166,1438.8666666666668,62
43167,1438.9,63
43168,1438.9333333333332,63
43169,1438.9666666666667,63
43170,1439.0,63
43171,1439.0333333333333,63
43172,1439.0666666666668,63
43173,1439.1,63
43174,1439.1333333333332,63
43175,1439.1666666666667,63
43176,1439.2,63
43177,1439.2333333333333,63
43178,1439.2666666666667,64
43179,1439.3,64
43180,1439.3333333333333,64
43181,1439.3666666666668,64
43182,1439.4,64
43183,1439.4333333333332,64
43184,1439.4666666666667,64
43185,1439.5,64
43186,1439.5333333333333,64
43187,1439.5666666666668,64
43188,1439.6,64
43189,1439.6333333333332,64
43190,1439.6666666666667,65
43191,1439.7,65
43192,1439.7333333333333,65
43193,1439.7666666666667,65
43194,1439.8,65
43195,1439.8333333333333,65
43196,1439.8666666666668,65
43197,1439.9,65
43198,1439.9333333333332,65
43199,1439.9666666666667,65
43200,1440.0,66
43201,1440.0333333333333,66
43202,1440.0666666666668,66
43203,1440.1,66
43204,1440.1333333333332,66
43205,1440.1666666666667,66
43206,1440.2,66
43207,1440.2333333333333,66
43208,1440.2666666666667,66
43209,1440.3,66
43210,1440.3333333333333,66
43211,1440.3666666666668,67
43212,1440.4,67
43213,1440.4333333333332,67
43214,1440.4666666666667,67
43215,1440.5,67
43216,1440.5333333333333,67
43217,1440.5666666666668,67
43218,1440.6,67
43219,1440.6333333333332,67
43220,1440.6666666666667,67
43221,1440.7,67
43222,1440.7333333333333,67
43223,1440.7666666666667,67
43224,1440.8,68
43225,1440.8333333333333,68
43226,1440.8666666666668,68
43227,1440.9,68
43228,1440.9333333333332,68
43229,1440.9666666666667,68
43230,1441.0,68
43231,1441.0333333333333,68
43232,1441.0666666666668,68
43233,1441.1,68
43234,1441.1333333333332,69
43235,1441.1666666666667,69
43236,1441.2,69
43237,1441.2333333333333,69
43238,1441.2666666666667,69
43239,1441.3,69
43240,1441.3333333333333,69
43241,1441.3666666666668,69
43242,1441.4,69
43243,1441.4333333333332,69
43244,1441.4666666666667,70
43245,1441.5,70
43246,1441.5333333333333,70
43247,1441.5666666666668,70
43248,1441.6,70
43249,1441.6333333333332,70
43250,1441.6666666666667,70
43251,1441.7,70
43252,1441.7333333333333,70
43253,1441.7666666666667,70
43254,1441.8,70
43255,1441.8333333333333,71
43256,1441.8666666666668,71
43257,1441.9,71
43258,1441.9333333333332,71
43259,1441.9666666666667,71
43260,1442.0,71
43261,1442.0333333333333,71
43262,1442.0666666666668,71
43263,1442.1,71
43264,1442.1333333333332,71
43265,1442.1666666666667,72
43266,1442.2,72
43267,1442.2333333333333,72
43268,1442.2666666666667,72
43269,1442.3,72
43270,1442.3333333333333,72
43271,1442.3666666666668,72
43272,1442.4,72
43273,1442.4333333333332,72
43274,1442.4666666666667,72
43275,1442.5,72
43276,1442.5333333333333,73
43277,1442.5666666666668,73
43278,1442.6,73
43279,1442.6333333333332,73
43280,1442.6666666666667,73
43281,1442.7,73
43282,1442.7333333333333,73
43283,1442.7666666666667,73
43284,1442.8,73
43285,1442.8333333333333,73
43286,1442.8666666666668,73
43287,1442.9,73
43288,1442.9333333333332,73
43289,1442.9666666666667,73
43290,1443.0,74
43291,1443.0333333333333,74
43292,1443.0666666666668,74
43293,1443.1,74
43294,1443.1333333333332,74
43295,1443.1666666666667,74
43296,1443.2,74
43297,1443.2333333333333,74
43298,1443.2666666666667,74
43299,1443.3,75
43300,1443.3333333333333,75
43301,1443.3666666666668,75
43302,1443.4,75
43303,1443.4333333333332,75
43304,1443.4666666666667,75
43305,1443.5,75
43306,1443.5333333333333,75
43307,1443.5666666666668,76
43308,1443.6,76
43309,1443.6333333333332,76
43310,1443.6666666666667,76
43311,1443.7,76
43312,1443.7333333333333,76
43313,1443.7666666666667,76
43314,1443.8,76
43315,1443.8333333333333,76
43316,1443.8666666666668,76
43317,1443.9,77
43318,1443.9333333333332,77
43319,1443.9666666666667,77
43320,1444.0,77
43321,1444.0333333333333,77
43322,1444.0666666666668,77
43323,1444.1,77
43324,1444.1333333333332,77
43325,1444.1666666666667,77
43326,1444.2,77
43327,1444.2333333333333,78
43328,1444.2666666666667,78
43329,1444.3,78
43330,1444.3333333333333,78
43331,1444.3666666666668,78
43332,1444.4,78
43333,1444.4333333333332,78
43334,1444.4666666666667,78
43335,1444.5,78
43336,1444.5333333333333,79
43337,1444.5666666666668,79
43338,1444.6,79
43339,1444.6333333333332,79
43340,1444.6666666666667,79
43341,1444.7,79
43342,1444.7333333333333,79
43343,1444.7666666666667,79
43344,1444.8,79
43345,1444.8333333333333,79
43346,1444.8666666666668,80
43347,1444.9,80
43348,1444.9333333333332,80
43349,1444.9666666666667,80
43350,1445.0,80
43351,1445.0333333333333,80
43352,1445.0666666666668,80
43353,1445.1,80
43354,1445.1333333333332,80
43355,1445.1666666666667,80
43356,1445.2,81
43357,1445.2333333333333,81
43358,1445.2666666666667,81
43359,1445.3,81
43360,1445.3333333333333,81
43361,1445.3666666666668,81
43362,1445.4,81
43363,1445.4333333333332,81
43364,1445.4666666666667,81
43365,1445.5,82
43366,1445.5333333333333,82
43367,1445.5666666666668,82
43368,1445.6,82
43369,1445.6333333333332,82
43370,1445.6666666666667,82
43371,1445.7,82
43372,1445.7333333333333,82
43373,1445.7666666666667,82
43374,1445.8,83
43375,1445.8333333333333,83
43376,1445.8666666666668,83
43377,1445.9,83
43378,1445.9333333333332,83
43379,1445.9666666666667,83
43380,1446.0,83
43381,1446.0333333333333,83
43382,1446.0666666666668,83
43383,1446.1,83
43384,1446.1333333333332,83
43385,1446.1666666666667,84
43386,1446.2,84
43387,1446.2333333333333,84
43388,1446.2666666666667,84
43389,1446.3,84
43390,1446.3333333333333,84
43391,1446.3666666666668,84
43392,1446.4,84
43393,1446.4333333333332,85
43394,1446.4666666666667,85
43395,1446.5,85
43396,1446.5333333333333,85
43397,1446.5666666666668,85
43398,1446.6,85
43399,1446.6333333333332,85
43400,1446.6666666666667,85
43401,1446.7,85
43402,1446.7333333333333,85
43403,1446.7666666666667,86
43404,1446.8,86
43405,1446.8333333333333,86
43406,1446.8666666666668,86
43407,1446.9,86
43408,1446.9333333333332,86
43409,1446.9666666666667,86
43410,1447.0,86
43411,1447.0333333333333,87
43412,1447.0666666666668,87
43413,1447.1,87
43414,1447.1333333333332,87
43415,1447.1666666666667,87
43416,1447.2,87
43417,1447.2333333333333,87
43418,1447.2666666666667,87
43419,1447.3,88
43420,1447.3333333333333,88
43421,1447.3666666666668,88
43422,1447.4,88
43423,1447.4333333333332,88
43424,1447.4666666666667,88
43425,1447.5,88
43426,1447.5333333333333,88
43427,1447.5666666666668,88
43428,1447.6,89
43429,1447.6333333333332,89
43430,1447.6666666666667,89
43431,1447.7,89
43432,1447.7333333333333,89
43433,1447.7666666666667,89
43434,1447.8,89
43435,1447.8333333333333,89
43436,1447.8666666666668,89
43437,1447.9,89
43438,1447.9333333333332,90
43439,1447.9666666666667,90
43440,1448.0,90
43441,1448.0333333333333,90
43442,1448.0666666666668,90
43443,1448.1,90
43444,1448.1333333333332,90
43445,1448.1666666666667,90
43446,1448.2,91
43447,1448.2333333333333,91
43448,1448.2666666666667,91
43449,1448.3,91
43450,1448.3333333333333,91
43451,1448.3666666666668,91
43452,1448.4,91
43453,1448.4333333333332,91
43454,1448.4666666666667,91
43455,1448.5,92
43456,1448.5333333333333,92
43457,1448.5666666666668,92
43458,1448.6,92
43459,1448.6333333333332,92
43460,1448.6666666666667,92
43461,1448.7,92
43462,1448.7333333333333,92
43463,1448.7666666666667,93
43464,1448.8,93
43465,1448.8333333333333,93
43466,1448.8666666666668,93
43467,1448.9,93
43468,1448.9333333333332,93
43469,1448.9666666666667,93
43470,1449.0,93
43471,1449.0333333333333,93
43472,1449.0666666666668,93
43473,1449.1,94
43474,1449.1333333333332,94
43475,1449.1666666666667,94
43476,1449.2,94
43477,1449.2333333333333,94
43478,1449.2666666666667,94
43479,1449.3,94
43480,1449.3333333333333,94
43481,1449.3666666666668,94
43482,1449.4,95
43483,1449.4333333333332,95
43484,1449.4666666666667,95
43485,1449.5,95
43486,1449.5333333333333,95
43487,1449.5666666666668,95
43488,1449.6,95
43489,1449.6333333333332,95
43490,1449.6666666666667,96
43491,1449.7,96
43492,1449.7333333333333,96
43493,1449.7666666666667,96
43494,1449.8,96
43495,1449.8333333333333,96
43496,1449.8666666666668,96
43497,1449.9,96
43498,1449.9333333333332,96
43499,1449.9666666666667,97
43500,1450.0,97
43501,1450.0333333333333,97
43502,1450.0666666666668,97
43503,1450.1,97
43504,1450.1333333333332,97
43505,1450.1666666666667,97
43506,1450.2,97
43507,1450.2333333333333,97
43508,1450.2666666666667,98
43509,1450.3,98
43510,1450.3333333333333,98
43511,1450.3666666666668,98
43512,1450.4,98
43513,1450.4333333333332,98
43514,1450.4666666666667,98
43515,1450.5,98
43516,1450.5333333333333,98
43517,1450.5666666666668,98
43518,1450.6,99
43519,1450.6333333333332,99
43520,1450.6666666666667,99
43521,1450.7,99
43522,1450.7333333333333,99
43523,1450.7666666666667,99
43524,1450.8,99
43525,1450.8333333333333,99
43526,1450.8666666666668,100
43527,1450.9,100
43528,1450.9333333333332,100
43529,1450.9666666666667,100
43530,1451.0,100
43531,1451.0333333333333,100
43532,1451.0666666666668,100
43533,1451.1,101
43534,1451.1333333333332,101
43535,1451.1666666666667,101
43536,1451.2,101
43537,1451.2333333333333,101
43538,1451.2666666666667,101
43539,1451.3,101
43540,1451.3333333333333,101
43541,1451.3666666666668,101
43542,1451.4,102
43543,1451.4333333333332,102
43544,1451.4666666666667,102
43545,1451.5,102
43546,1451.5333333333333,102
43547,1451.5666666666668,102
43548,1451.6,102
43549,1451.6333333333332,102
43550,1451.6666666666667,103
43551,1451.7,103
43552,1451.7333333333333,103
43553,1451.7666666666667,103
43554,1451.8,103
43555,1451.8333333333333,103
43556,1451.8666666666668,103
43557,1451.9,103
43558,1451.9333333333332,103
43559,1451.9666666666667,104
43560,1452.0,104
43561,1452.0333333333333,104
43562,1452.0666666666668,104
43563,1452.1,104
43564,1452.1333333333332,104
43565,1452.1666666666667,104
43566,1452.2,105
43567,1452.2333333333333,105
43568,1452.2666666666667,105
43569,1452.3,105
43570,1452.3333333333333,105
43571,1452.3666666666668,105
43572,1452.4,105
43573,1452.4333333333332,105
43574,1452.4666666666667,106
43575,1452.5,106
43576,1452.5333333333333,106
43577,1452.5666666666668,106
43578,1452.6,106
43579,1452.6333333333332,106
43580,1452.6666666666667,106
43581,1452.7,106
43582,1452.7333333333333,107
43583,1452.7666666666667,107
43584,1452.8,107
43585,1452.8333333333333,107
43586,1452.8666666666668,107
43587,1452.9,107
43588,1452.9333333333332,107
43589,1452.9666666666667,108
43590,1453.0,108
43591,1453.0333333333333,108
43592,1453.0666666666668,108
43593,1453.1,108
43594,1453.1333333333332,108
43595,1453.1666666666667,108
43596,1453.2,109
43597,1453.2333333333333,109
43598,1453.2666666666667,109
43599,1453.3,109
43600,1453.3333333333333,109
43601,1453.3666666666668,109
43602,1453.4,109
43603,1453.4333333333332,109
43604,1453.4666666666667,110
43605,1453.5,110
43606,1453.5333333333333,110
43607,1453.5666666666668,110
43608,1453.6,110
43609,1453.6333333333332,110
43610,1453.6666666666667,110
43611,1453.7,110
43612,1453.7333333333333,110
43613,1453.7666666666667,111
43614,1453.8,111
43615,1453.8333333333333,111
43616,1453.8666666666668,111
43617,1453.9,111
43618,1453.9333333333332,111
43619,1453.9666666666667,111
43620,1454.0,111
43621,1454.0333333333333,112
43622,1454.0666666666668,112
43623,1454.1,112
43624,1454.1333333333332,112
43625,1454.1666666666667,112
43626,1454.2,112
43627,1454.2333333333333,112
43628,1454.2666666666667,113
43629,1454.3,113
43630,1454.3333333333333,113
43631,1454.3666666666668,113
43632,1454.4,113
43633,1454.4333333333332,113
43634,1454.4666666666667,113
43635,1454.5,113
43636,1454.5333333333333,113
43637,1454.5666666666668,114
43638,1454.6,114
43639,1454.6333333333332,114
43640,1454.6666666666667,114
43641,1454.7,114
43642,1454.7333333333333,114
43643,1454.7666666666667,114
43644,1454.8,114
43645,1454.8333333333333,115
43646,1454.8666666666668,115
43647,1454.9,115
43648,1454.9333333333332,115
43649,1454.9666666666667,115
43650,1455.0,115
43651,1455.0333333333333,115
43652,1455.0666666666668,116
43653,1455.1,116
43654,1455.1333333333332,116
43655,1455.1666666666667,116
43656,1455.2,116
43657,1455.2333333333333,116
43658,1455.2666666666667,116
43659,1455.3,117
43660,1455.3333333333333,117
43661,1455.3666666666668,117
43662,1455.4,117
43663,1455.4333333333332,117
43664,1455.4666666666667,117
43665,1455.5,117
